,Zip,Part of Bo,Year,Counts,2010Pop,Per100k
592,2138,4420,2018,1,36314,2.753758880872391
593,2138,4422,2018,1,36314,2.753758880872391
594,2138,510,2017,1,36314,2.753758880872391
595,2138,510,2018,1,36314,2.753758880872391
596,2138,52,2017,1,36314,2.753758880872391
597,2138,6,2017,1,36314,2.753758880872391
598,2138,899,2015,1,36314,2.753758880872391
599,2138,899,2016,1,36314,2.753758880872391
600,2138,899,2017,1,36314,2.753758880872391
601,2139,322,2015,1,36349,2.75110732069658
602,2139,330,2018,1,36349,2.75110732069658
603,2139,41,2018,1,36349,2.75110732069658
604,2139,4420,2016,1,36349,2.75110732069658
605,2139,4422,2018,1,36349,2.75110732069658
606,2139,4429,2015,1,36349,2.75110732069658
607,2139,510,2015,1,36349,2.75110732069658
608,2139,511,2017,1,36349,2.75110732069658
609,2139,84,2017,1,36349,2.75110732069658
610,2139,9999,2017,1,36349,2.75110732069658
611,2139,9999,2018,1,36349,2.75110732069658
612,2142,10,2017,1,3141,31.836994587710922
613,2142,52,2016,1,3141,31.836994587710922
614,2143,440,2017,1,24514,4.079301623562046
615,2143,4422,2018,1,24514,4.079301623562046
616,2143,512,2015,1,24514,4.079301623562046
617,2143,6,2015,1,24514,4.079301623562046
618,2145,4429,2016,1,25439,3.9309721294076025
619,2145,52,2015,1,25439,3.9309721294076025
620,2149,4429,2018,1,41550,2.406738868832732
621,2149,513,2018,1,41550,2.406738868832732
622,2149,6,2018,1,41550,2.406738868832732
623,2149,9999,2017,1,41550,2.406738868832732
624,2150,420,2015,1,35124,2.847056143947159
625,2150,4429,2015,1,35124,2.847056143947159
626,2150,52,2018,2,35124,5.694112287894318
627,2151,310,2017,1,51808,1.930203829524398
628,2151,310,2018,1,51808,1.930203829524398
629,2151,330,2017,1,51808,1.930203829524398
630,2151,341,2017,1,51808,1.930203829524398
631,2151,4422,2015,1,51808,1.930203829524398
632,2151,4429,2018,1,51808,1.930203829524398
633,2151,510,2017,1,51808,1.930203829524398
634,2151,512,2016,1,51808,1.930203829524398
635,2151,899,2017,1,51808,1.930203829524398
636,2151,9999,2016,1,51808,1.930203829524398
637,2155,310,2017,1,57964,1.7252087502587814
638,2155,4429,2017,1,57964,1.7252087502587814
639,2155,52,2017,1,57964,1.7252087502587814
640,2155,6,2015,1,57964,1.7252087502587814
641,2169,111,2015,1,55055,1.8163654527290893
642,2169,111,2017,1,55055,1.8163654527290893
643,2169,310,2017,1,55055,1.8163654527290893
644,2169,41,2017,1,55055,1.8163654527290893
645,2169,422,2015,1,55055,1.8163654527290893
646,2169,4429,2016,1,55055,1.8163654527290893
647,2169,52,2017,1,55055,1.8163654527290893
648,2169,899,2016,1,55055,1.8163654527290893
649,2169,899,2018,2,55055,3.6327309054581787
650,2170,440,2016,1,19505,5.126890540886952
651,2170,512,2017,1,19505,5.126890540886952
652,2184,10,2017,1,35744,2.7976723366159355
653,2184,111,2015,1,35744,2.7976723366159355
654,2184,341,2015,1,35744,2.7976723366159355
655,2184,4420,2017,1,35744,2.7976723366159355
656,2184,4429,2015,1,35744,2.7976723366159355
657,2184,510,2015,1,35744,2.7976723366159355
658,2184,9999,2015,1,35744,2.7976723366159355
659,2184,9999,2016,1,35744,2.7976723366159355
660,2188,4422,2017,1,14608,6.845564074479737
661,2188,510,2016,1,14608,6.845564074479737
662,2189,4422,2015,1,14559,6.868603612885501
663,2189,9999,2018,1,14559,6.868603612885501
664,2190,322,2016,1,16119,6.203858800173708
665,2190,510,2016,1,16119,6.203858800173708
666,2199,420,2017,1,1146,87.26003490401396
667,2199,4420,2017,1,1146,87.26003490401396
668,2210,341,2015,1,2090,47.84688995215311
669,2210,4429,2016,1,2090,47.84688995215311
670,2210,52,2016,1,2090,47.84688995215311
671,2210,52,2018,1,2090,47.84688995215311
672,2210,530,2017,1,2090,47.84688995215311
673,2210,81,2017,1,2090,47.84688995215311
674,2215,310,2018,2,26125,7.655502392344498
675,2215,320,2016,1,26125,3.827751196172249
676,2215,330,2016,1,26125,3.827751196172249
677,2215,512,2017,1,26125,3.827751196172249
678,2215,52,2016,2,26125,7.655502392344498
679,2215,52,2017,1,26125,3.827751196172249
680,2215,83,2018,1,26125,3.827751196172249
681,2301,130,2015,1,61025,1.6386726751331422
682,2301,320,2015,1,61025,1.6386726751331422
683,2301,341,2017,1,61025,1.6386726751331422
684,2301,41,2015,1,61025,1.6386726751331422
685,2301,4422,2018,1,61025,1.6386726751331422
686,2301,4429,2015,1,61025,1.6386726751331422
687,2301,449,2018,1,61025,1.6386726751331422
688,2301,6,2018,1,61025,1.6386726751331422
689,2302,38,2015,1,32741,3.0542744571027156
690,2302,4422,2017,1,32741,3.0542744571027156
691,2322,4429,2018,1,4356,22.95684113865932
692,2324,118,2015,1,26563,3.764635018634943
693,2324,341,2018,1,26563,3.764635018634943
694,2330,113,2018,1,11509,8.688852202624034
695,2330,20,2015,1,11509,8.688852202624034
696,2332,310,2015,1,15059,6.6405471810877215
697,2333,4420,2016,1,13794,7.24952878062926
698,2339,12,2016,1,13879,7.2051300525974495
699,2339,320,2016,1,13879,7.2051300525974495
700,2339,4429,2018,2,13879,14.410260105194899
701,2339,510,2017,1,13879,7.2051300525974495
702,2343,38,2016,1,10745,9.306654257794323
703,2343,4420,2015,1,10745,9.306654257794323
704,2346,440,2016,1,23106,4.327880204275946
705,2346,4429,2017,1,23106,4.327880204275946
706,2346,530,2015,1,23106,4.327880204275946
707,2347,4429,2018,1,10612,9.423294383716547
708,2347,511,2018,1,10612,9.423294383716547
709,2347,530,2015,1,10612,9.423294383716547
710,2356,341,2017,1,12564,7.959248646927731
711,2360,1330,2015,1,56271,1.7771143217643193
712,2360,138,2017,1,56271,1.7771143217643193
713,2360,320,2016,1,56271,1.7771143217643193
714,2360,4429,2015,1,56271,1.7771143217643193
715,2360,510,2016,1,56271,1.7771143217643193
716,2360,510,2017,1,56271,1.7771143217643193
717,2360,510,2018,1,56271,1.7771143217643193
718,2360,52,2016,1,56271,1.7771143217643193
719,2360,6,2016,1,56271,1.7771143217643193
720,2360,6,2017,1,56271,1.7771143217643193
721,2364,510,2018,1,12629,7.918283316177053
722,2367,4422,2018,1,2820,35.46099290780142
723,2367,510,2018,1,2820,35.46099290780142
724,2368,310,2017,1,32158,3.1096461222712857
725,2368,52,2015,1,32158,3.1096461222712857
726,2368,84,2016,1,32158,3.1096461222712857
727,2370,423,2018,1,17489,5.717879810166391
728,2375,4422,2018,1,9188,10.8837614279495
729,2375,4429,2015,1,9188,10.8837614279495
730,2379,4429,2018,1,6916,14.459224985540773
731,2379,511,2016,1,6916,14.459224985540773
732,2382,341,2016,1,14489,6.901787562978811
733,2420,9999,2016,1,14052,7.116424708226587
734,2421,6,2018,1,17342,5.766347595433053
735,2421,9999,2015,1,17342,5.766347595433053
736,2445,4429,2016,1,20679,4.835823782581363
737,2445,4429,2017,1,20679,4.835823782581363
738,2451,341,2016,1,17426,5.73855158957879
739,2451,341,2018,1,17426,5.73855158957879
740,2451,342,2017,1,17426,5.73855158957879
741,2451,4429,2017,1,17426,5.73855158957879
742,2451,4429,2018,1,17426,5.73855158957879
743,2451,9999,2015,1,17426,5.73855158957879
744,2453,423,2015,1,28968,3.452085059375863
745,2453,4420,2015,1,28968,3.452085059375863
746,2458,4422,2017,1,12131,8.24334350012365
747,2458,510,2015,1,12131,8.24334350012365
748,2458,52,2015,1,12131,8.24334350012365
749,2462,52,2016,1,1554,64.35006435006434
750,2465,4429,2018,1,11710,8.539709649871904
751,2467,132,2015,1,22491,4.446222933617891
752,2467,510,2015,1,22491,4.446222933617891
753,2467,510,2017,1,22491,4.446222933617891
754,2467,9999,2018,1,22491,4.446222933617891
755,2472,10,2016,1,32014,3.1236334103829573
756,2472,111,2018,1,32014,3.1236334103829573
757,2472,310,2016,1,32014,3.1236334103829573
758,2472,341,2018,1,32014,3.1236334103829573
759,2472,4420,2017,1,32014,3.1236334103829573
760,2472,52,2017,1,32014,3.1236334103829573
761,2472,6,2015,1,32014,3.1236334103829573
762,2472,9999,2017,1,32014,3.1236334103829573
763,2472,9999,2018,1,32014,3.1236334103829573
764,2474,310,2017,1,26312,3.8005472788081485
765,2481,320,2017,1,16244,6.156119182467373
766,2481,330,2018,1,16244,6.156119182467373
767,2481,422,2016,1,16244,6.156119182467373
768,2492,135,2016,1,19931,5.017309718528925
769,2492,4420,2017,1,19931,5.017309718528925
770,2492,512,2017,1,19931,5.017309718528925
771,2493,113,2018,1,11261,8.880206020779681
772,2493,4422,2018,1,11261,8.880206020779681
773,2494,111,2015,1,8955,11.166945840312675
774,2494,322,2017,1,8955,11.166945840312675
775,2494,510,2017,1,8955,11.166945840312675
776,2532,9999,2018,1,12690,7.880220646178094
777,2536,111,2015,1,19583,5.106469897359955
778,2536,341,2016,1,19583,5.106469897359955
779,2539,511,2017,1,4067,24.588148512417014
780,2540,512,2016,1,8221,12.16397031991242
781,2543,440,2015,1,635,157.48031496062993
782,2543,9999,2017,1,635,157.48031496062993
783,2554,52,2015,1,9852,10.150223304912709
784,2556,512,2017,1,3115,32.102728731942214
785,2563,320,2018,1,10359,9.653441451877594
786,2576,482,2016,1,3754,26.638252530633988
787,2576,87,2016,1,3754,26.638252530633988
788,2601,341,2018,1,14089,7.0977358222726945
789,2601,423,2017,1,14089,7.0977358222726945
790,2601,4420,2018,1,14089,7.0977358222726945
791,2601,530,2015,1,14089,7.0977358222726945
792,2601,5839,2018,1,14089,7.0977358222726945
793,2601,9999,2017,1,14089,7.0977358222726945
794,2630,510,2015,1,1850,54.054054054054056
795,2631,513,2017,1,9679,10.331645831180907
796,2632,111,2017,1,10742,9.309253397877491
797,2633,4422,2018,1,3884,25.746652935118433
798,2645,310,2015,1,9663,10.34875297526648
799,2648,510,2018,1,7301,13.696753869332968
800,2649,6,2016,1,14006,7.139797229758674
801,2653,86,2017,1,5911,16.91761123329386
802,2653,899,2016,1,5911,16.91761123329386
803,2660,512,2017,1,6261,15.971889474524836
804,2660,899,2017,1,6261,15.971889474524836
805,2660,9999,2016,1,6261,15.971889474524836
806,2664,342,2017,1,9371,10.671219720414044
807,2670,510,2016,1,1307,76.51109410864575
808,2673,83,2017,1,8402,11.901928112354202
809,2702,510,2015,1,4125,24.242424242424242
810,2702,530,2017,1,4125,24.242424242424242
811,2703,111,2015,1,43593,2.293946275778221
812,2703,341,2017,1,43593,2.293946275778221
813,2703,4422,2015,1,43593,2.293946275778221
814,2703,4422,2016,1,43593,2.293946275778221
815,2703,4422,2017,1,43593,2.293946275778221
816,2703,4429,2015,1,43593,2.293946275778221
817,2703,4429,2016,1,43593,2.293946275778221
818,2703,4429,2018,1,43593,2.293946275778221
819,2703,510,2015,1,43593,2.293946275778221
820,2703,52,2017,1,43593,2.293946275778221
821,2703,530,2016,1,43593,2.293946275778221
822,2703,6,2017,1,43593,2.293946275778221
823,2703,6,2018,1,43593,2.293946275778221
824,2703,9999,2015,1,43593,2.293946275778221
825,2703,9999,2018,2,43593,4.587892551556442
826,2717,4420,2016,1,4745,21.074815595363543
827,2717,4429,2016,1,4745,21.074815595363543
828,2717,510,2017,1,4745,21.074815595363543
829,2717,532,2015,1,4745,21.074815595363543
830,2719,52,2016,1,15873,6.3000063000063
831,2720,111,2018,1,30287,3.3017466239640774
832,2720,131,2015,1,30287,3.3017466239640774
833,2720,423,2016,1,30287,3.3017466239640774
834,2720,4429,2015,1,30287,3.3017466239640774
835,2720,4429,2016,1,30287,3.3017466239640774
836,2720,4429,2018,1,30287,3.3017466239640774
837,2720,52,2016,2,30287,6.603493247928155
838,2720,5819,2015,1,30287,3.3017466239640774
839,2720,6,2018,1,30287,3.3017466239640774
840,2721,313,2018,1,26290,3.803727653100038
841,2721,322,2015,1,26290,3.803727653100038
842,2721,420,2016,1,26290,3.803727653100038
843,2721,510,2017,1,26290,3.803727653100038
844,2724,420,2015,1,16908,5.914360066240833
845,2725,6,2017,1,2631,38.00836183960471
846,2726,330,2018,1,15534,6.4374919531350585
847,2738,4420,2017,1,4907,20.37905033625433
848,2740,111,2018,1,43087,2.3208856499640262
849,2740,320,2015,1,43087,2.3208856499640262
850,2740,341,2017,1,43087,2.3208856499640262
851,2740,420,2015,1,43087,2.3208856499640262
852,2740,4429,2015,1,43087,2.3208856499640262
853,2740,6,2017,1,43087,2.3208856499640262
854,2740,9999,2015,2,43087,4.6417712999280525
855,2744,322,2018,1,11900,8.403361344537815
856,2744,4422,2015,1,11900,8.403361344537815
857,2744,510,2016,1,11900,8.403361344537815
858,2745,4420,2016,1,24576,4.069010416666666
859,2745,510,2015,1,24576,4.069010416666666
860,2746,510,2018,1,15342,6.518055012384304
861,2746,9999,2017,1,15342,6.518055012384304
862,2747,4811,2017,1,22927,4.361669647140926
863,2762,510,2015,1,8264,12.100677637947726
864,2762,83,2017,1,8264,12.100677637947726
865,2762,899,2018,1,8264,12.100677637947726
866,2763,52,2015,1,1973,50.68423720223011
867,2766,20,2018,1,19031,5.254584625085387
868,2766,4429,2016,1,19031,5.254584625085387
869,2766,899,2017,1,19031,5.254584625085387
870,2767,41,2018,1,13566,7.371369600471768
871,2767,4422,2018,1,13566,7.371369600471768
872,2767,510,2018,1,13566,7.371369600471768
873,2767,511,2018,1,13566,7.371369600471768
874,2769,9999,2015,1,11608,8.61474844934528
875,2770,4422,2015,1,5093,19.6347928529354
876,2777,52,2018,1,15840,6.313131313131313
877,2777,582,2017,1,15840,6.313131313131313
878,2779,532,2015,1,6411,15.598190609889253
879,2780,313,2018,1,49036,2.039318052043397
880,2780,320,2016,1,49036,2.039318052043397
881,2780,330,2017,1,49036,2.039318052043397
882,2780,341,2015,1,49036,2.039318052043397
883,2780,4420,2018,2,49036,4.078636104086794
884,2780,510,2017,1,49036,2.039318052043397
885,2780,52,2018,1,49036,2.039318052043397
886,2780,6,2015,1,49036,2.039318052043397
887,2780,899,2017,1,49036,2.039318052043397
888,2790,341,2017,1,15717,6.362537379907107
889,2790,4420,2017,1,15717,6.362537379907107
890,2790,4422,2016,1,15717,6.362537379907107
891,2790,4429,2015,1,15717,6.362537379907107
892,2809,423,2017,1,22938,4.3595779928502925
893,2813,6,2018,1,7831,12.769761205465457
894,2816,111,2017,1,32611,3.0664499708687254
895,2816,330,2016,1,32611,3.0664499708687254
896,2817,341,2016,1,6135,16.299918500407497
897,2817,4420,2018,1,6135,16.299918500407497
898,2817,4422,2017,1,6135,16.299918500407497
899,2818,511,2017,1,18082,5.530361685654242
900,2818,532,2017,1,18082,5.530361685654242
901,2818,6,2018,1,18082,5.530361685654242
902,2828,4420,2017,1,7704,12.980269989615783
903,2830,4420,2018,1,5976,16.733601070950467
904,2839,4429,2018,1,1902,52.576235541535226
905,2840,20,2018,1,23335,4.285408185129634
906,2840,423,2017,1,23335,4.285408185129634
907,2840,510,2015,1,23335,4.285408185129634
908,2840,512,2017,1,23335,4.285408185129634
909,2840,52,2015,1,23335,4.285408185129634
910,2840,6,2016,1,23335,4.285408185129634
911,2840,6,2018,1,23335,4.285408185129634
912,2840,80,2018,1,23335,4.285408185129634
913,2842,420,2018,1,16095,6.213109661385524
914,2852,111,2017,1,22551,4.434393153296971
915,2852,111,2018,1,22551,4.434393153296971
916,2852,310,2017,1,22551,4.434393153296971
917,2852,320,2016,1,22551,4.434393153296971
918,2852,420,2018,1,22551,4.434393153296971
919,2852,4422,2016,1,22551,4.434393153296971
920,2852,4422,2017,1,22551,4.434393153296971
921,2852,4422,2018,2,22551,8.868786306593941
922,2852,4429,2015,1,22551,4.434393153296971
923,2852,4839,2017,1,22551,4.434393153296971
924,2852,510,2018,1,22551,4.434393153296971
925,2852,5310,2018,1,22551,4.434393153296971
926,2859,899,2015,1,6738,14.841199168892848
927,2860,440,2018,1,45199,2.212438328281599
928,2860,4420,2015,1,45199,2.212438328281599
929,2860,4422,2015,1,45199,2.212438328281599
930,2864,449,2016,1,33396,2.9943705833033896
931,2864,510,2015,1,33396,2.9943705833033896
932,2865,4422,2015,1,16951,5.89935697009026
933,2865,530,2017,1,16951,5.89935697009026
934,2865,580,2016,1,16951,5.89935697009026
935,2865,83,2016,1,16951,5.89935697009026
936,2871,341,2016,1,17171,5.823772639916138
937,2871,423,2018,2,17171,11.647545279832276
938,2876,4429,2017,1,430,232.5581395348837
939,2876,52,2015,1,430,232.5581395348837
940,2885,341,2018,1,10627,9.40999341300461
941,2885,4420,2015,1,10627,9.40999341300461
942,2886,111,2017,1,29269,3.416584099217602
943,2886,132,2016,1,29269,3.416584099217602
944,2886,20,2017,1,29269,3.416584099217602
945,2886,320,2016,1,29269,3.416584099217602
946,2886,322,2016,1,29269,3.416584099217602
947,2886,4422,2017,2,29269,6.833168198435204
948,2886,4422,2018,1,29269,3.416584099217602
949,2886,510,2015,1,29269,3.416584099217602
950,2886,6,2015,1,29269,3.416584099217602
951,2886,6,2016,1,29269,3.416584099217602
952,2888,111,2018,1,19912,5.02209722780233
953,2888,80,2017,1,19912,5.02209722780233
954,2891,4831,2017,1,21198,4.717426172280404
955,2891,899,2018,1,21198,4.717426172280404
956,2892,4420,2016,1,4988,20.04811547714515
957,2892,4420,2018,1,4988,20.04811547714515
958,2892,52,2016,1,4988,20.04811547714515
959,2893,111,2015,1,29630,3.3749578130273368
960,2893,18,2017,1,29630,3.3749578130273368
961,2893,421,2017,1,29630,3.3749578130273368
962,2893,422,2015,1,29630,3.3749578130273368
963,2893,4429,2015,1,29630,3.3749578130273368
964,2895,38,2017,1,41186,2.42800951779731
965,2895,4429,2016,1,41186,2.42800951779731
966,2895,511,2018,1,41186,2.42800951779731
967,2895,6,2018,1,41186,2.42800951779731
968,2895,899,2017,1,41186,2.42800951779731
969,2896,4420,2018,1,11537,8.667764583513913
970,2896,899,2015,1,11537,8.667764583513913
971,2898,4420,2018,1,1696,58.96226415094339
972,2903,111,2016,1,10780,9.276437847866418
973,2903,111,2018,1,10780,9.276437847866418
974,2903,134,2018,1,10780,9.276437847866418
975,2903,341,2017,1,10780,9.276437847866418
976,2903,421,2017,1,10780,9.276437847866418
977,2903,4429,2015,1,10780,9.276437847866418
978,2903,512,2017,1,10780,9.276437847866418
979,2903,513,2017,1,10780,9.276437847866418
980,2903,6,2015,1,10780,9.276437847866418
981,2903,6,2016,1,10780,9.276437847866418
982,2903,6,2017,1,10780,9.276437847866418
983,2903,6,2018,1,10780,9.276437847866418
984,2903,899,2017,1,10780,9.276437847866418
985,2903,9999,2015,1,10780,9.276437847866418
986,2904,341,2015,1,29359,3.4061105623488537
987,2904,341,2016,1,29359,3.4061105623488537
988,2904,420,2016,1,29359,3.4061105623488537
989,2905,4422,2015,1,25223,3.96463545177021
990,2905,4422,2017,1,25223,3.96463545177021
991,2905,80,2018,1,25223,3.96463545177021
992,2906,320,2015,1,28387,3.5227392820657344
993,2906,342,2017,1,28387,3.5227392820657344
994,2907,111,2016,1,27445,3.6436509382401163
995,2907,6,2015,1,27445,3.6436509382401163
996,2908,113,2018,1,37467,2.6690154002188593
997,2908,322,2016,1,37467,2.6690154002188593
998,2908,6,2016,1,37467,2.6690154002188593
999,2909,111,2016,1,43540,2.296738631143776
1000,2909,448,2016,1,43540,2.296738631143776
1001,2910,4420,2015,1,21000,4.761904761904762
1002,2910,4429,2017,1,21000,4.761904761904762
1003,2912,4420,2016,1,1370,72.99270072992701
1004,2914,4420,2018,1,21963,4.553112052087601
1005,2914,4422,2015,1,21963,4.553112052087601
1006,2914,899,2016,1,21963,4.553112052087601
1007,2914,899,2017,1,21963,4.553112052087601
1008,2915,320,2015,1,16897,5.918210333195242
1009,2915,43,2015,1,16897,5.918210333195242
1010,2915,899,2015,1,16897,5.918210333195242
1011,2916,422,2016,1,8139,12.286521685710776
1012,2916,4420,2018,1,8139,12.286521685710776
1013,2916,4422,2016,1,8139,12.286521685710776
1014,2916,4422,2017,1,8139,12.286521685710776
1015,2916,510,2018,1,8139,12.286521685710776
1016,2917,4420,2016,1,13762,7.266385699752942
1017,2917,4422,2018,1,13762,7.266385699752942
1018,2919,111,2015,1,28790,3.473428273706148
1019,2919,41,2016,1,28790,3.473428273706148
