,Zip,Nature,Year,Counts,2010Pop,Per100k
21818,64101,1311,2015,1,339,294.9852507374631
21819,64102,111,2017,1,0,0.0
21820,64105,10,2017,1,3505,28.530670470756064
21821,64105,111,2017,1,3505,28.530670470756064
21822,64106,1522,2018,1,7701,12.98532658096351
21823,64108,10,2015,2,7584,26.371308016877634
21824,64108,111,2015,1,7584,13.185654008438817
21825,64108,111,2016,2,7584,26.371308016877634
21826,64108,111,2018,1,7584,13.185654008438817
21827,64108,1311,2017,1,7584,13.185654008438817
21828,64108,1311,2018,1,7584,13.185654008438817
21829,64108,160,2015,1,7584,13.185654008438817
21830,64108,1971,2017,1,7584,13.185654008438817
21831,64108,1972,2018,1,7584,13.185654008438817
21832,64110,132,2018,1,15318,6.528267397832615
21833,64110,1520,2016,1,15318,6.528267397832615
21834,64111,111,2016,1,16318,6.128201985537443
21835,64111,1311,2018,2,16318,12.256403971074887
21836,64111,160,2016,1,16318,6.128201985537443
21837,64111,193,2015,1,16318,6.128201985537443
21838,64111,1963,2016,1,16318,6.128201985537443
21839,64111,1972,2016,1,16318,6.128201985537443
21840,64112,1311,2017,1,8147,12.274456855284154
21841,64113,1966,2017,1,11328,8.82768361581921
21842,64114,10,2015,1,23158,4.318162190171863
21843,64114,1523,2015,1,23158,4.318162190171863
21844,64114,1689,2017,1,23158,4.318162190171863
21845,64116,10,2015,1,15318,6.528267397832615
21846,64116,111,2015,1,15318,6.528267397832615
21847,64116,111,2017,2,15318,13.05653479566523
21848,64116,111,2018,3,15318,19.584802193497843
21849,64116,1311,2015,4,15318,26.11306959133046
21850,64116,1311,2016,1,15318,6.528267397832615
21851,64116,1311,2017,1,15318,6.528267397832615
21852,64116,132,2017,1,15318,6.528267397832615
21853,64116,143,2017,1,15318,6.528267397832615
21854,64116,1510,2017,1,15318,6.528267397832615
21855,64116,160,2015,1,15318,6.528267397832615
21856,64116,160,2018,1,15318,6.528267397832615
21857,64116,1725,2016,1,15318,6.528267397832615
21858,64116,1971,2015,1,15318,6.528267397832615
21859,64116,1972,2017,1,15318,6.528267397832615
21860,64117,111,2017,1,14017,7.134194192765928
21861,64117,1311,2016,1,14017,7.134194192765928
21862,64117,1831,2016,1,14017,7.134194192765928
21863,64118,111,2017,2,40191,4.976238461347068
21864,64119,10,2015,2,27341,7.315021396437584
21865,64119,111,2015,1,27341,3.657510698218792
21866,64119,111,2016,1,27341,3.657510698218792
21867,64119,111,2017,1,27341,3.657510698218792
21868,64119,132,2015,1,27341,3.657510698218792
21869,64119,1720,2016,1,27341,3.657510698218792
21870,64119,1720,2017,1,27341,3.657510698218792
21871,64119,1728,2015,1,27341,3.657510698218792
21872,64119,1729,2016,1,27341,3.657510698218792
21873,64119,194,2016,1,27341,3.657510698218792
21874,64119,1971,2015,1,27341,3.657510698218792
21875,64119,1972,2015,1,27341,3.657510698218792
21876,64120,111,2015,3,369,813.0081300813009
21877,64120,111,2016,1,369,271.00271002710025
21878,64120,111,2017,3,369,813.0081300813009
21879,64120,1311,2015,4,369,1084.010840108401
21880,64120,1311,2016,1,369,271.00271002710025
21881,64120,1311,2017,2,369,542.0054200542005
21882,64120,1311,2018,2,369,542.0054200542005
21883,64120,132,2015,1,369,271.00271002710025
21884,64120,1720,2016,1,369,271.00271002710025
21885,64120,185,2017,1,369,271.00271002710025
21886,64120,1972,2016,1,369,271.00271002710025
21887,64123,111,2016,1,10387,9.62741888899586
21888,64124,133,2017,1,12639,7.912018355882585
21889,64125,111,2017,1,1953,51.20327700972862
21890,64125,1311,2017,1,1953,51.20327700972862
21891,64125,1972,2017,1,1953,51.20327700972862
21892,64126,10,2015,1,6514,15.351550506601168
21893,64126,1311,2017,1,6514,15.351550506601168
21894,64126,1311,2018,2,6514,30.703101013202335
21895,64127,111,2016,1,17332,5.769674590353104
21896,64128,1972,2015,1,11613,8.61103935244984
21897,64129,111,2017,1,9486,10.541851149061776
21898,64129,1311,2018,1,9486,10.541851149061776
21899,64129,1830,2016,1,9486,10.541851149061776
21900,64129,1972,2015,2,9486,21.08370229812355
21901,64129,1999,2018,1,9486,10.541851149061776
21902,64130,111,2018,1,20492,4.879953152449737
21903,64130,1311,2015,1,20492,4.879953152449737
21904,64130,1311,2016,1,20492,4.879953152449737
21905,64130,1311,2018,1,20492,4.879953152449737
21906,64130,1522,2016,1,20492,4.879953152449737
21907,64130,1832,2018,1,20492,4.879953152449737
21908,64130,194,2016,1,20492,4.879953152449737
21909,64131,1972,2018,1,21465,4.658746797111577
21910,64132,10,2016,1,13810,7.24112961622013
21911,64132,1311,2016,2,13810,14.48225923244026
21912,64132,1311,2018,1,13810,7.24112961622013
21913,64132,1972,2015,1,13810,7.24112961622013
21914,64133,111,2017,1,33780,2.960331557134399
21915,64133,1311,2018,1,33780,2.960331557134399
21916,64133,143,2016,1,33780,2.960331557134399
21917,64133,1520,2017,1,33780,2.960331557134399
21918,64133,1725,2015,1,33780,2.960331557134399
21919,64134,111,2015,1,21973,4.551039912620033
21920,64134,161,2018,1,21973,4.551039912620033
21921,64138,10,2018,1,25294,3.9535067604965604
21922,64147,1972,2018,1,769,130.03901170351105
21923,64150,111,2018,1,3048,32.808398950131235
21924,64153,111,2016,2,5358,37.32736095558044
21925,64153,111,2017,1,5358,18.66368047779022
21926,64153,111,2018,1,5358,18.66368047779022
21927,64153,1311,2018,2,5358,37.32736095558044
21928,64153,133,2015,1,5358,18.66368047779022
21929,64153,1520,2016,1,5358,18.66368047779022
21930,64153,1520,2017,1,5358,18.66368047779022
21931,64153,1520,2018,1,5358,18.66368047779022
21932,64153,160,2018,1,5358,18.66368047779022
21933,64153,185,2018,1,5358,18.66368047779022
21934,64153,1972,2015,1,5358,18.66368047779022
21935,64153,1972,2016,1,5358,18.66368047779022
21936,64154,10,2017,1,9257,10.802635843145728
21937,64154,132,2018,1,9257,10.802635843145728
21938,64154,1839,2017,1,9257,10.802635843145728
21939,64154,194,2016,1,9257,10.802635843145728
21940,64155,111,2016,1,21901,4.566001552440528
21941,64155,1972,2017,1,21901,4.566001552440528
21942,64156,1971,2016,1,5404,18.50481125092524
21943,64157,193,2016,1,16122,6.202704379109291
21944,64157,194,2016,1,16122,6.202704379109291
21945,64158,111,2016,1,5161,19.376089905057157
21946,64158,1311,2017,1,5161,19.376089905057157
21947,64161,10,2017,1,388,257.7319587628866
21948,64161,111,2015,2,388,515.4639175257732
21949,64161,111,2016,1,388,257.7319587628866
21950,64161,111,2017,1,388,257.7319587628866
21951,64161,111,2018,2,388,515.4639175257732
21952,64161,124,2017,1,388,257.7319587628866
21953,64161,1312,2018,1,388,257.7319587628866
21954,64161,160,2015,1,388,257.7319587628866
21955,64161,1689,2018,1,388,257.7319587628866
21956,64161,194,2016,1,388,257.7319587628866
21957,64161,1971,2015,1,388,257.7319587628866
21958,64161,1972,2016,1,388,257.7319587628866
21959,64402,1311,2018,1,2388,41.87604690117253
21960,64402,1520,2016,1,2388,41.87604690117253
21961,64424,1960,2016,1,4585,21.810250817884405
21962,64429,132,2017,1,13158,7.5999392004863955
21963,64429,160,2017,1,13158,7.5999392004863955
21964,64451,111,2015,1,446,224.2152466367713
21965,64451,1720,2018,1,446,224.2152466367713
21966,64454,111,2015,1,2667,37.49531308586427
21967,64468,111,2015,1,16023,6.241028521500343
21968,64468,111,2018,1,16023,6.241028521500343
21969,64468,1311,2016,2,16023,12.482057043000687
21970,64468,1311,2018,1,16023,6.241028521500343
21971,64494,111,2016,1,1018,98.23182711198427
21972,64501,1311,2015,2,12503,15.996160921378868
21973,64501,1311,2016,2,12503,15.996160921378868
21974,64501,1311,2017,2,12503,15.996160921378868
21975,64501,132,2015,1,12503,7.998080460689434
21976,64501,1963,2016,1,12503,7.998080460689434
21977,64501,1972,2016,1,12503,7.998080460689434
21978,64503,111,2015,1,12921,7.739339060444238
21979,64503,1311,2018,1,12921,7.739339060444238
21980,64503,1972,2018,1,12921,7.739339060444238
21981,64504,10,2015,1,10763,9.2910898448388
21982,64504,111,2016,2,10763,18.5821796896776
21983,64504,111,2017,2,10763,18.5821796896776
21984,64504,111,2018,1,10763,9.2910898448388
21985,64504,1311,2015,2,10763,18.5821796896776
21986,64504,1311,2016,2,10763,18.5821796896776
21987,64504,132,2015,1,10763,9.2910898448388
21988,64504,132,2016,1,10763,9.2910898448388
21989,64504,1520,2018,1,10763,9.2910898448388
21990,64504,1523,2018,1,10763,9.2910898448388
21991,64504,160,2017,1,10763,9.2910898448388
21992,64504,1729,2016,1,10763,9.2910898448388
21993,64504,1971,2018,1,10763,9.2910898448388
21994,64504,1972,2015,1,10763,9.2910898448388
21995,64506,111,2018,1,24030,4.161464835622139
21996,64506,1311,2017,1,24030,4.161464835622139
21997,64506,161,2018,1,24030,4.161464835622139
21998,64506,1969,2017,1,24030,4.161464835622139
21999,64507,111,2015,1,13738,7.279079924297569
22000,64507,124,2018,1,13738,7.279079924297569
22001,64507,1311,2015,1,13738,7.279079924297569
22002,64507,1311,2016,1,13738,7.279079924297569
22003,64507,1311,2017,2,13738,14.558159848595137
22004,64507,1312,2017,1,13738,7.279079924297569
22005,64507,162,2015,1,13738,7.279079924297569
22006,64507,1839,2018,1,13738,7.279079924297569
22007,64507,193,2015,1,13738,7.279079924297569
22008,64507,1972,2017,1,13738,7.279079924297569
22009,64601,1311,2018,1,12438,8.039877793857533
22010,64601,1972,2017,1,12438,8.039877793857533
22011,64601,2331,2018,1,12438,8.039877793857533
22012,64623,111,2018,1,609,164.20361247947454
22013,64658,1311,2018,1,3277,30.51571559353067
22014,64667,1212,2016,1,395,253.16455696202533
22015,64671,1311,2017,1,2062,48.49660523763337
22016,64672,132,2016,1,251,398.40637450199205
22017,64673,111,2015,1,2492,40.12841091492777
22018,64683,1311,2017,1,8144,12.278978388998034
22019,64683,1312,2018,1,8144,12.278978388998034
22020,64701,10,2016,1,14385,6.951685783802572
22021,64701,1311,2015,1,14385,6.951685783802572
22022,64701,1311,2017,1,14385,6.951685783802572
22023,64701,1311,2018,1,14385,6.951685783802572
22024,64701,132,2016,1,14385,6.951685783802572
22025,64701,1839,2016,1,14385,6.951685783802572
22026,64735,111,2018,1,13258,7.54261577915221
22027,64735,132,2017,1,13258,7.54261577915221
22028,64742,193,2016,1,2193,45.59963520291838
22029,64744,1311,2017,1,7836,12.761613067891782
22030,64755,1311,2018,1,2596,38.52080123266564
22031,64759,1311,2016,1,8244,12.1300339640951
22032,64772,111,2015,1,13596,7.355104442483083
22033,64801,111,2018,3,34753,8.632348286478864
22034,64801,1311,2015,1,34753,2.877449428826288
22035,64801,1311,2016,2,34753,5.754898857652576
22036,64801,1311,2017,2,34753,5.754898857652576
22037,64801,1311,2018,1,34753,2.877449428826288
22038,64801,1522,2018,1,34753,2.877449428826288
22039,64801,1532,2017,1,34753,2.877449428826288
22040,64801,162,2017,1,34753,2.877449428826288
22041,64801,1729,2018,1,34753,2.877449428826288
22042,64801,1972,2015,1,34753,2.877449428826288
22043,64804,111,2015,1,37521,2.665174169131953
22044,64804,111,2016,1,37521,2.665174169131953
22045,64804,111,2017,2,37521,5.330348338263906
22046,64804,111,2018,1,37521,2.665174169131953
22047,64804,1311,2015,1,37521,2.665174169131953
22048,64804,1311,2017,5,37521,13.325870845659765
22049,64804,1311,2018,4,37521,10.660696676527811
22050,64804,1510,2015,1,37521,2.665174169131953
22051,64804,160,2017,1,37521,2.665174169131953
22052,64831,1530,2016,1,5879,17.009695526450077
22053,64836,111,2016,1,23940,4.177109440267335
22054,64836,1311,2015,2,23940,8.35421888053467
22055,64836,1311,2016,2,23940,8.35421888053467
22056,64836,1311,2017,1,23940,4.177109440267335
22057,64836,1311,2018,1,23940,4.177109440267335
22058,64836,133,2016,1,23940,4.177109440267335
22059,64836,160,2016,1,23940,4.177109440267335
22060,64836,1830,2016,1,23940,4.177109440267335
22061,64843,111,2016,1,3259,30.684258975145752
22062,64850,10,2018,1,24063,4.155757802435274
22063,64850,111,2018,1,24063,4.155757802435274
22064,64850,1311,2015,1,24063,4.155757802435274
22065,64850,1510,2016,1,24063,4.155757802435274
22066,64850,1972,2016,1,24063,4.155757802435274
22067,64854,111,2015,1,4170,23.980815347721823
22068,64854,111,2018,1,4170,23.980815347721823
22069,64854,1311,2016,1,4170,23.980815347721823
22070,64854,1311,2018,1,4170,23.980815347721823
22071,64862,111,2015,1,3337,29.967036260113876
22072,64862,1311,2018,2,3337,59.93407252022775
22073,64863,1972,2018,1,1828,54.70459518599562
22074,64867,162,2016,1,1440,69.44444444444444
22075,64870,111,2015,2,14325,13.961605584642234
22076,64870,1312,2016,1,14325,6.980802792321117
22077,65018,1311,2018,1,7714,12.963443090484832
22078,65018,1972,2018,1,7714,12.963443090484832
22079,65020,111,2015,1,14286,6.999860002799944
22080,65024,1311,2015,1,1086,92.08103130755065
22081,65035,111,2018,1,1826,54.76451259583789
22082,65035,1311,2015,1,1826,54.76451259583789
22083,65035,1311,2017,1,1826,54.76451259583789
22084,65035,132,2017,1,1826,54.76451259583789
22085,65035,133,2015,1,1826,54.76451259583789
22086,65049,1311,2017,2,6618,30.22061045633122
22087,65049,1972,2015,1,6618,15.11030522816561
22088,65065,111,2017,1,6414,15.590894917368257
22089,65065,111,2018,1,6414,15.590894917368257
22090,65065,1311,2015,1,6414,15.590894917368257
22091,65066,1311,2016,1,6703,14.91869312248247
22092,65075,111,2018,1,784,127.55102040816325
22093,65079,111,2015,1,4729,21.146119687037427
22094,65079,1311,2016,1,4729,21.146119687037427
22095,65081,111,2016,1,3928,25.45824847250509
22096,65084,111,2015,1,6797,14.712373105781962
22097,65101,10,2015,1,30587,3.2693628011900477
22098,65101,111,2015,1,30587,3.2693628011900477
22099,65101,111,2016,1,30587,3.2693628011900477
22100,65101,111,2018,1,30587,3.2693628011900477
22101,65101,1212,2017,1,30587,3.2693628011900477
22102,65101,1311,2016,1,30587,3.2693628011900477
22103,65101,1311,2017,1,30587,3.2693628011900477
22104,65101,1311,2018,3,30587,9.808088403570144
22105,65101,1972,2016,1,30587,3.2693628011900477
22106,65101,1972,2018,1,30587,3.2693628011900477
22107,65109,111,2015,1,38090,2.625360987135731
22108,65109,111,2018,2,38090,5.250721974271462
22109,65109,132,2015,1,38090,2.625360987135731
22110,65109,132,2018,1,38090,2.625360987135731
22111,65109,133,2015,1,38090,2.625360987135731
22112,65109,162,2015,1,38090,2.625360987135731
22113,65109,1972,2016,1,38090,2.625360987135731
22114,65201,111,2016,2,39417,5.073952862977903
22115,65201,111,2017,2,39417,5.073952862977903
22116,65201,1311,2017,1,39417,2.5369764314889514
22117,65201,1311,2018,1,39417,2.5369764314889514
22118,65201,160,2017,1,39417,2.5369764314889514
22119,65201,162,2016,1,39417,2.5369764314889514
22120,65201,1729,2016,1,39417,2.5369764314889514
22121,65202,111,2017,1,46547,2.148366167529594
22122,65202,111,2018,2,46547,4.296732335059188
22123,65202,1311,2018,1,46547,2.148366167529594
22124,65202,132,2017,2,46547,4.296732335059188
22125,65202,160,2015,1,46547,2.148366167529594
22126,65202,1972,2017,1,46547,2.148366167529594
22127,65203,111,2017,1,53307,1.875926238580299
22128,65203,111,2018,1,53307,1.875926238580299
22129,65203,1311,2015,1,53307,1.875926238580299
22130,65203,160,2015,1,53307,1.875926238580299
22131,65203,160,2016,1,53307,1.875926238580299
22132,65231,111,2017,1,3334,29.994001199760046
22133,65233,1311,2015,1,11703,8.54481756814492
22134,65244,1311,2015,1,412,242.71844660194174
22135,65244,1311,2017,1,412,242.71844660194174
22136,65251,1311,2016,1,22437,4.456923831171725
22137,65251,1311,2018,1,22437,4.456923831171725
22138,65251,1839,2017,1,22437,4.456923831171725
22139,65251,1972,2016,1,22437,4.456923831171725
22140,65254,111,2016,1,1810,55.24861878453039
22141,65262,111,2015,1,955,104.71204188481677
22142,65265,111,2016,2,15409,12.97942760724252
22143,65265,1311,2015,2,15409,12.97942760724252
22144,65265,1311,2018,1,15409,6.48971380362126
22145,65265,132,2016,1,15409,6.48971380362126
22146,65270,111,2015,1,17681,5.655788699734178
22147,65270,1311,2018,2,17681,11.311577399468357
22148,65270,132,2015,1,17681,5.655788699734178
22149,65270,1834,2016,1,17681,5.655788699734178
22150,65274,111,2015,1,1710,58.47953216374269
22151,65281,130,2017,1,3098,32.278889606197545
22152,65281,1530,2017,1,3098,32.278889606197545
22153,65301,10,2015,1,34267,2.918259550004377
22154,65301,111,2018,1,34267,2.918259550004377
22155,65301,1311,2015,1,34267,2.918259550004377
22156,65301,1311,2017,3,34267,8.754778650013131
22157,65301,1311,2018,2,34267,5.836519100008754
22158,65301,1834,2016,1,34267,2.918259550004377
22159,65301,194,2016,1,34267,2.918259550004377
22160,65301,1972,2017,1,34267,2.918259550004377
22161,65305,1311,2018,1,2538,39.40110323089047
22162,65338,111,2017,1,3046,32.829940906106366
22163,65340,111,2016,2,15937,12.549413314927527
22164,65340,1311,2015,1,15937,6.2747066574637635
22165,65340,1311,2016,1,15937,6.2747066574637635
22166,65340,133,2018,1,15937,6.2747066574637635
22167,65349,111,2015,1,2441,40.96681687832856
22168,65360,1311,2016,1,4752,21.04377104377104
22169,65401,132,2018,1,32383,3.088040020998672
22170,65401,133,2016,1,32383,3.088040020998672
22171,65401,160,2017,1,32383,3.088040020998672
22172,65438,1311,2017,1,2980,33.55704697986577
22173,65440,111,2017,1,527,189.75332068311195
22174,65440,1311,2016,1,527,189.75332068311195
22175,65440,1520,2018,2,527,379.5066413662239
22176,65441,120,2016,1,5194,19.252984212552946
22177,65441,1311,2017,1,5194,19.252984212552946
22178,65453,111,2018,1,8548,11.69864295741694
22179,65453,1311,2018,1,8548,11.69864295741694
22180,65473,111,2017,1,15059,6.6405471810877215
22181,65473,1311,2015,1,15059,6.6405471810877215
22182,65483,1311,2016,1,4737,21.110407430863415
